case_keep,run,policy,q_idx,question,reference,raw_reference,base_answer,final_answer,base_ok_score,final_ok_score,delta_ok_score,base_gold_ok,final_gold_ok,base_ent,base_con,final_ent,final_con,base_vs_reference,final_vs_reference,improvement_type,action,outcome
0,0,detector_conditioned_extract,383,who hung the lanterns in the old north church,the church sexton Robert Newman and Captain John Pulling,the church sexton Robert Newman and Captain John Pulling,Reverend Samuel Prescott,Reverend Samuel Prescott,0.0,0.0,0.0,False,False,0.0199903305619955,0.9446187019348145,0.0199903305619955,0.9446187019348145,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,731,when is the next scandal episode coming out,"February 1, 2018","February 1, 2018",Soon,Soon,0.28825288261869,0.2885085396294017,0.0002556570107117,False,False,0.42581307888031,0.003551252419129,0.42581307888031,0.003551252419129,neutral,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,754,when did gimme gimme gimme start,8 January 1999,8 January 1999,1999,1999,0.7831080498546362,0.7846285883709788,0.0015205385163425,False,False,0.9110300540924072,0.0103349359706044,0.9110300540924072,0.0103349359706044,entailed,entailed,still_wrong,mid_mix_K10_group=ANSWER_sc_rerank_keep_base,Incorrect (unchanged)
0,0,detector_conditioned_extract,157,when did disney art of animation resort open,"May 31, 2012","May 31, 2012",1983,1983,0.0,0.0,0.0,False,False,0.031385563313961,0.9458502531051636,0.031385563313961,0.9458502531051636,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
1,0,detector_conditioned_extract,364,where does the expression as the crow flies come from,Charles Dickens's novel Oliver Twist,Charles Dickens's novel Oliver Twist,Crow flies,or detours,0.0,0.0059638010337948,0.0059638010337948,False,False,0.083747960627079,0.6927390694618225,0.2195296287536621,0.1068037524819374,contradict,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,525,who was last person to be executed in us,Ruben Cardenas Ramirez,Ruben Cardenas Ramirez,Dustin Higgs,Dustin Higgs,0.0,0.0,0.0,False,False,0.0024816722143441,0.9941264390945436,0.0024816722143441,0.9941264390945436,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,223,where do the greasers live in the outsiders,"Tulsa, Oklahoma","Tulsa, Oklahoma",Cherokee Street,Southside,0.0614235744811594,0.1015938714146614,0.0401702969335019,False,False,0.1131851226091384,0.1892142593860626,0.2786751091480255,0.0597469806671142,neutral,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,65,if a piece of music is perceived to have changed key then we say the piece has,transposed,transposed,Key,new key,0.0780660860240459,0.2630059016309679,0.1849398156069219,False,False,0.431729644536972,0.2450498789548874,0.1540078818798065,0.0602852217853069,neutral,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,587,what happens to the rbc in acute hemolytic reaction,rapid destruction of the donor red blood cells by host antibodies,rapid destruction of the donor red blood cells by host antibodies,RBC lysis,RBCs are destroyed,0.3148546254634857,0.4917393889918458,0.1768847635283601,False,False,0.505968451499939,0.1891933977603912,0.8758293986320496,0.0021468566264957,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,617,who was on the first season of dwts,Trista Sutter,Trista Sutter,Emmitt Smith,Emmitt Smith,0.0,0.0,0.0,False,False,0.0034526768140494,0.9918530583381652,0.0034526768140494,0.9918530583381652,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,583,who is the girl in the hinder video lips of an angel,Emmanuelle Chriqui,Emmanuelle Chriqui,Halsey,Halsey,0.0,0.0,0.0,False,False,0.0290759373456239,0.9591490030288696,0.0290759373456239,0.9591490030288696,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,178,who won la liga in the last 10 years,Real Madrid,Real Madrid,Barcelona,Barcelona,0.0,0.0,0.0,False,False,0.0032184054143726,0.9924483299255372,0.0032184054143726,0.9924483299255372,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,498,who is the chief economic advisor of india,Arvind Subramanian,Arvind Subramanian,Dr. Subramanian Swamy,Dr. Subramanian Swamy,0.0,0.0,0.0,False,False,0.0539620444178581,0.8014357686042786,0.0539620444178581,0.8014357686042786,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,537,who got the first arjun award in athletics,Gurbachan Singh Randhawa,Gurbachan Singh Randhawa,Sushil Kumar,Sushil Kumar,0.0,0.0,0.0,False,False,0.0089031588286161,0.9806588888168336,0.0089031588286161,0.9806588888168336,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,173,who wrote shes always a woman to me,Billy Joel,Billy Joel,Joni Mitchell,Joni Mitchell,0.0,0.0,0.0,False,False,0.0056351795792579,0.9875261187553406,0.0056351795792579,0.9875261187553406,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,352,when does season 8 for blue bloods start,"September 29, 2017","September 29, 2017","28, 2018","28, 2018",0.0,0.0,0.0,False,False,0.0096073020249605,0.9770673513412476,0.0096073020249605,0.9770673513412476,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,755,why is the red river named the red river,named for the red-bed country of its watershed,named for the red-bed country of its watershed,red color,reddish-colored water,0.378814370080363,0.4276695459382608,0.0488551758578978,False,False,0.6410662531852722,0.0109255872666835,0.8152034878730774,0.0091468403115868,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,105,who invented the glasses that give sight to the blind,Conrad Lewis,Conrad Lewis,Sir Francis Galton,Sir Francis Galton,0.0,0.0,0.0,False,False,0.0022742401342839,0.9941670894622804,0.0022742401342839,0.9941670894622804,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,358,most of new zealands land supports which economic activity,Pastoral farming,Pastoral farming,Agriculture,Agriculture,0.6144004001189023,0.6151885597873479,0.0007881596684455,False,False,0.825018048286438,0.0183652136474847,0.825018048286438,0.0183652136474847,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank,Incorrect (unchanged)
1,0,detector_conditioned_extract,188,what is the movie dazed and confused about,follows various groups of Texas teenagers during the last day of school in 1976,follows various groups of Texas teenagers during the last day of school in 1976,about... (1993),70s Texas,0.0,0.2926801110676024,0.2926801110676024,False,False,0.004609031137079,0.9875998497009276,0.5989930629730225,0.0116064241155982,contradict,entailed,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,120,when boy meets girl waiting for a star to fall,1988,1988,Love,Love,0.0255404325202107,0.0259957492351532,0.0004553167149424,False,False,0.1578225791454315,0.370021253824234,0.1578225791454315,0.370021253824234,neutral,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,456,who did the astros play last time they were in the world series,Los Angeles Dodgers,Los Angeles Dodgers,Astros,Astros,0.0,0.0,0.0,False,False,0.0188063811510801,0.9721398949623108,0.0188063811510801,0.9721398949623108,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,552,where is fulda and what is its significance,"Hesse, Germany","Hesse, Germany",is in Germany,is in Germany,0.7547005706024357,0.594888532452751,-0.1598120381496847,False,False,0.8904922604560852,0.0059825484640896,0.8904922604560852,0.0059825484640896,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank_keep_base,Incorrect (unchanged)
0,0,detector_conditioned_extract,653,where does new crust come from in sea floor spreading,volcanic activity,volcanic activity,Magma,Magma rising,0.2850123742595315,0.6212992702634074,0.3362868960038758,False,False,0.6530110836029053,0.1215567365288734,0.8241950869560242,0.0042400625534355,entailed,entailed,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,600,when is if loving you is wrong coming back season 4,"March 7, 2018","March 7, 2018",the network,Later this year,0.053317508008331,0.1792646403424442,0.1259471323341131,False,False,0.1032480522990226,0.2280046641826629,0.3797444105148315,0.0119063518941402,neutral,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,90,the road that connects the tombs is called,"the ""Spirit Way"" (pinyin: Shéndào)","the ""Spirit Way"" (pinyin: Shéndào)",Tombs Road,Tombs Road,0.0,0.0,0.0,False,False,0.0519353710114955,0.8708693385124207,0.0519353710114955,0.8708693385124207,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
1,0,detector_conditioned_extract,767,love is not love that alters when it alteration finds meaning,Sonnet 116,Sonnet 116,Alteration,True,0.0,0.0,0.0,False,False,0.330249547958374,0.5413532257080078,0.2627009451389313,0.1930288821458816,contradict,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
1,0,detector_conditioned_extract,540,what are the power of supreme court in the philippines,administrative supervision over all courts and the personnel thereof,administrative supervision over all courts and the personnel thereof,Judicial review,power to,0.0033678097650408,0.2877354175783693,0.2843676078133285,False,False,0.2718782126903534,0.4790907502174377,0.6445578336715698,0.0601147003471851,neutral,entailed,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,392,the chinese dragons are protectors of how many seas diggy,Four,Four,Two,Two,0.0,0.0,0.0,False,False,0.0218646600842475,0.9577942490577698,0.0218646600842475,0.9577942490577698,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,435,who wrote somewhere there's a place for us,Leonard Bernstein,Leonard Bernstein,Ervin Drake,Ervin Drake,0.0,0.0,0.0,False,False,0.0148428939282894,0.9757118225097656,0.0148428939282894,0.9757118225097656,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,582,who proposed that electrons behave like waves and particles,"Max Planck, Albert Einstein, Louis de Broglie, Arthur Compton, Niels Bohr and many others","Max Planck, Albert Einstein, Louis de Broglie, Arthur Compton, Niels Bohr and many others",De Broglie,Max Planck,0.4514942753128708,0.6175836644042284,0.1660893890913576,False,False,0.8347029685974121,0.0897667780518531,0.9354385733604432,0.0282833464443683,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,351,where does the phrase rock chalk jayhawk come from,the university's science club in 1886,the university's science club in 1886,Kansas,Kansas,0.0,0.0,0.0,False,False,0.0841280370950698,0.7358103394508362,0.0841280370950698,0.7358103394508362,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,797,where does a brisket come from on a cow,the breast or lower chest,the breast or lower chest,the chest,the chest,0.7881376321667007,0.7887396872748754,0.0006020551081746,False,False,0.914261281490326,0.0250870492309331,0.914261281490326,0.0250870492309331,entailed,entailed,still_wrong,mid_mix_K10_group=ANSWER_sc_rerank_keep_base,Incorrect (unchanged)
1,0,detector_conditioned_extract,490,who are the cast members of ncis new orleans,Scott Bakula,Scott Bakula,Vanessa Ferlito,members include:,0.0,0.0903568320907652,0.0903568320907652,False,False,0.0071293646469712,0.9842137098312378,0.0796169713139534,0.0479290224611759,contradict,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
1,0,detector_conditioned_extract,781,who had the most governmental power under the articles of confederation,the states,the states,King George III,Congress,0.0,0.0,0.0,False,False,0.0347532890737056,0.8674248456954956,0.138314887881279,0.4373702704906463,contradict,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,96,when was i don't like mondays released,21 July 1979,21 July 1979,1987,1987,0.0,0.0,0.0,False,False,0.041485097259283,0.9320822358131408,0.041485097259283,0.9320822358131408,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,788,when did little house on the praire air,"September 11, 1974 (1974-09-11) – March 21, 1983","September 11, 1974 (1974-09-11) – March 21, 1983",aired in 1974,1974,0.4710019488260151,0.5253612060472369,0.0543592572212218,False,False,0.6057124733924866,0.1205149590969085,0.743699848651886,0.1324035376310348,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,266,total goals scored by ronaldo in la liga,309,309,27,27,0.0,0.0,0.0,False,False,0.0777756795287132,0.8929803371429443,0.0777756795287132,0.8929803371429443,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
1,0,detector_conditioned_extract,661,when will notre dame played michigan state again,2026,2026,Soon,near future,0.2785545513732358,0.6027394782833291,0.3241849269100932,False,False,0.4038708508014679,0.0033504851162433,0.7650386095046997,0.0017154118977487,neutral,entailed,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,74,what episode of pll does jenna get her sight back,If These Dolls Could Talk,If These Dolls Could Talk,episode 4x12,episode 4x12,0.2289152796752751,0.2293785279989242,0.0004632483236491,False,False,0.0482871234416961,0.1531073600053787,0.0482871234416961,0.1531073600053787,neutral,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
1,0,detector_conditioned_extract,60,what is a cup measurement in american recipes,equal to half a liquid pint,equal to half a liquid pint,Cups,fluid ounces,0.0026220012456178,0.3036201793700456,0.3009981781244277,False,False,0.1936386674642563,0.4790987372398376,0.7351502776145935,0.1363846510648727,neutral,entailed,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,423,where did maria work in west side story,the dress shop,the dress shop,Lincoln Center,Lincoln Center,0.0,0.0,0.0,False,False,0.1250578761100769,0.6835549473762512,0.1250578761100769,0.6835549473762512,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
1,0,detector_conditioned_extract,493,who is the owner of the crowne plaza,InterContinental Hotels Group,InterContinental Hotels Group,John Smith,Hotel owner,0.0,0.3075835731811822,0.3075835731811822,False,False,0.1275283396244049,0.7034925222396851,0.7320007085800171,0.0393660105764865,contradict,entailed,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,604,where did little mix come in x factor,They were the first group to win the competition,They were the first group to win the competition,Factor in 2011,X Factor,0.0468122774735093,0.0172524594701826,-0.0295598180033266,False,False,0.1725167334079742,0.257281094789505,0.1067669838666915,0.0364887304604053,neutral,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,330,who built pedestrian bridge at florida international university,Munilla Construction Management,Munilla Construction Management,FIU,FIU,0.0,0.0,0.0,False,False,0.0839885398745536,0.874013364315033,0.0839885398745536,0.874013364315033,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
1,0,detector_conditioned_extract,652,what is the meaning of the song fool on the hill,"a solitary figure who is not understood by others, but is actually wise","a solitary figure who is not understood by others, but is actually wise",and vulnerability,"Lonely, isolated figure",0.1724214238114655,0.6854978786746506,0.5130764548631851,False,False,0.2385922819375991,0.0383289232850074,0.9814444780349731,0.0044055795297026,neutral,entailed,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,770,how many votes to approve supreme court justice,A simple majority,A simple majority,60,60,0.1775037417188286,0.1793893782421946,0.0018856365233659,False,False,0.2422743141651153,0.0338675007224082,0.2422743141651153,0.0338675007224082,neutral,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,487,which of these mountain ranges in india's longest railway tunnel constructed,the Pir Panjal Range in Jammu and Kashmir,the Pir Panjal Range in Jammu and Kashmir,Himalayas,Himalayas,0.0,0.0,0.0,False,False,0.057809192687273,0.8483846187591553,0.057809192687273,0.8483846187591553,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,738,where does jack ryan live in patriot games,"Chesapeake Bay, south of Annapolis in Maryland","Chesapeake Bay, south of Annapolis in Maryland",Scotland,Scotland,0.0,0.0,0.0,False,False,0.0031501769553869,0.9919607043266296,0.0031501769553869,0.9919607043266296,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
1,0,detector_conditioned_extract,690,architectural elements forming rib vaults eg wells cathedral,two to three barrel vaults,two to three barrel vaults,Ribs,Bosses,0.0,0.0,0.0,False,False,0.1771043539047241,0.6816583871841431,0.2240190505981445,0.3489333987236023,contradict,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,312,the father son and holy spirit in latin,in nomine Patris et Filii et Spiritus Sancti,in nomine Patris et Filii et Spiritus Sancti,Patrem,Spiritus Sancti,0.1913008868694305,0.4617021680809557,0.2704012812115252,False,False,0.6609737873077393,0.2275407612323761,0.8834416270256042,0.0482478477060794,entailed,entailed,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,630,how many times have the golden state warriors been to the playoffs,nine,nine,8,8,0.0,0.0,0.0,False,False,0.0612352788448333,0.8531126379966736,0.0612352788448333,0.8531126379966736,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
1,0,detector_conditioned_extract,2,when did the vikings first sail and reach britain,786–802,786–802,800,8th century,0.1671008991450071,0.5470302620111034,0.3799293628660962,False,False,0.3725082278251648,0.4474852085113525,0.79271000623703,0.0793539509177208,neutral,entailed,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,455,who wrote how do you do it by gerry and the pacemakers,Mitch Murray,Mitch Murray,the Pacemakers,the Pacemakers,0.0,0.0,0.0,False,False,0.0872352421283721,0.6794456839561462,0.0872352421283721,0.6794456839561462,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,337,where does the arrow of a wind vane point,the direction from which the wind is blowing,the direction from which the wind is blowing,North,North,0.0922822911292314,0.0940388023853302,0.0017565112560987,False,False,0.0195503048598766,0.029805988073349,0.0195503048598766,0.029805988073349,neutral,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,518,when was the canadian pacific railway started and finished,between 1881 and 1885,between 1881 and 1885,1885,1885,0.4675159715116024,0.473386537656188,0.0058705661445856,False,False,0.7487428784370422,0.0651771873235702,0.7487428784370422,0.0651771873235702,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank_keep_base,Incorrect (unchanged)
0,0,detector_conditioned_extract,677,mount and blade with fire and sword time period,1648-51,1648-51,Middle Ages,Middle Ages,0.3658392525743693,0.3661987743806094,0.00035952180624,False,False,0.6263611316680908,0.0179014112800359,0.6263611316680908,0.0179014112800359,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,267,what type of tale is the pardoner's tale,an extended exemplum,an extended exemplum,Allegory,Allegory,0.4514029199257492,0.4708179542794823,0.019415034353733,False,False,0.8943928480148315,0.036181516945362,0.8943928480148315,0.036181516945362,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank_keep_base,Incorrect (unchanged)
0,0,detector_conditioned_extract,638,batman the enemy with episode 5 release date,"March 27, 2018","March 27, 2018",Episode 5,Episode 5,0.0678009730414487,0.0679652094841003,0.0001642364426515,False,False,0.1009144932031631,0.1601739525794983,0.1009144932031631,0.1601739525794983,neutral,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,152,where was the war of the planet of the apes filmed,Lower Mainland in Vancouver,Lower Mainland in Vancouver,California,California,0.0,0.0,0.0,False,False,0.0082345493137836,0.981672465801239,0.0082345493137836,0.981672465801239,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,762,what is the definition of ph in water,"neutral, at pH 7 (25 °C), being neither an acid nor a base","neutral, at pH 7 (25 °C), being neither an acid nor a base",water: 7.0,water: 7.0,0.4065862055774779,0.358691694252193,-0.0478945113252848,False,False,0.5891265273094177,0.0804072842001915,0.5891265273094177,0.0804072842001915,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank_keep_base,Incorrect (unchanged)
1,0,detector_conditioned_extract,40,interferons alpha and beta are effective against viruses,"IFN-α can be used to treat hepatitis B and C infections, while IFN-β can be used to treat multiple sclerosis","IFN-α can be used to treat hepatitis B and C infections, while IFN-β can be used to treat multiple sclerosis",Interferons,Viruses,0.0764564838260412,0.280727500654757,0.2042710168287157,False,False,0.29532390832901,0.1740719377994537,0.7182648181915283,0.0522628501057624,neutral,entailed,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,0,what was the name of the horse in steptoe and son,Hercules,Hercules,Sonny,Sonny,0.0,0.0,0.0,False,False,0.0209961105138063,0.9682493209838868,0.0209961105138063,0.9682493209838868,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,30,what's the significance of the boston massacre,to encourage rebellion against the British authorities,to encourage rebellion against the British authorities,American history,American history,0.0,0.0,0.0,False,False,0.0414018929004669,0.846885621547699,0.0414018929004669,0.846885621547699,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,55,what is the multiplication sign on the computer,a rotationally symmetric saltire,a rotationally symmetric saltire,,* x,0.1,0.2269810000807047,0.1269810000807047,False,False,0.0,0.0,0.3732748925685882,0.2297059446573257,neutral,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
1,0,detector_conditioned_extract,431,what does the stars and stripes mean on the american flag,the 50 states of the United States of America,the 50 states of the United States of America,13 COLONIES,States of America,0.0,0.5124557197093964,0.5124557197093964,False,False,0.0280047226697206,0.911443531513214,0.914035439491272,0.0239447355270385,contradict,entailed,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,85,who played maudie in the movie el dorado,Charlene Holt,Charlene Holt,Melanie Griffith,Melanie Griffith,0.0,0.0,0.0,False,False,0.0328624621033668,0.9423184990882874,0.0328624621033668,0.9423184990882874,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
1,0,detector_conditioned_extract,394,which site of an enzyme is called allosteric site,regulatory site,regulatory site,Allosteric site,binding site,0.0,0.215795412659645,0.215795412659645,False,False,0.1295604705810547,0.8093459606170654,0.6465235352516174,0.2002301812171936,contradict,entailed,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,610,trick taking card game name derived from spanish for man,Skat,Skat,Manos,Manos,0.0,0.0,0.0,False,False,0.1187367439270019,0.8089585900306702,0.1187367439270019,0.8089585900306702,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,138,where is the taurus mountains located on a map,37°N 33°E﻿ / ﻿37°N 33°E,37°N 33°E﻿ / ﻿37°N 33°E,located in Turkey,located in Turkey,0.0804201548802666,0.080532856285572,0.0001127014053054,False,False,0.0125513300299644,0.0973357185721397,0.0125513300299644,0.0973357185721397,neutral,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,720,when did the song here comes the boom come out,May 2002,May 2002,1985,1985,0.0,0.0,0.0,False,False,0.0191462375223636,0.9716335535049438,0.0191462375223636,0.9716335535049438,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,295,who is the all time leading scorer in ncaa tournament history,Pete Maravich,Pete Maravich,UConn's Kemba Walker,UConn's Kemba Walker,0.0,0.0,0.0,False,False,0.0044357213191688,0.9799305200576782,0.0044357213191688,0.9799305200576782,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,307,who sang i want to be bobbys girl,Marcie Blane,Marcie Blane,Chesney Hawkes,Chesney Hawkes,0.0,0.0,0.0,False,False,0.0085192527621984,0.9845935702323914,0.0085192527621984,0.9845935702323914,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,77,who is the current defence against the dark arts teacher,Amycus Carrow,Amycus Carrow,Professor McGonagall,Professor McGonagall,0.0,0.0,0.0,False,False,0.0087741911411285,0.9753546714782716,0.0087741911411285,0.9753546714782716,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,353,what part of brain is responsible for complex thinking,the frontal lobe,the frontal lobe,Prefrontal cortex,Prefrontal cortex,0.5224198965728283,0.5230071733146906,0.0005872767418623,False,False,0.7494333386421204,0.0848432332277298,0.7494333386421204,0.0848432332277298,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank_keep_base,Incorrect (unchanged)
0,0,detector_conditioned_extract,527,who was the governor general of india when country became independent,"Louis Mountbatten, 1st Earl Mountbatten of Burma","Louis Mountbatten, 1st Earl Mountbatten of Burma",Lord Mountbatten,Lord Mountbatten,0.6949061594396415,0.6956295282538566,0.000723368814215,False,False,0.8921631574630737,0.0229964219033718,0.8921631574630737,0.0229964219033718,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,521,where does this season's survivor take place,"Mamanuca Islands, Fiji","Mamanuca Islands, Fiji",Borneo,Borneo,0.0,0.0,0.0,False,False,0.0496083050966262,0.9169318675994872,0.0496083050966262,0.9169318675994872,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,377,what rights do eu citizens have under the privacy shield,the benefits of the US Privacy Act,the benefits of the US Privacy Act,and deletion,and deletion,0.0,0.0,0.0,False,False,0.0272625833749771,0.7553764581680298,0.0272625833749771,0.7553764581680298,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,390,who is the king and queen of the netherlands,King Willem-Alexander,King Willem-Alexander,Queen Maxima,Queen Maxima,0.0,0.0,0.0,False,False,0.0144896702840924,0.9689878225326538,0.0144896702840924,0.9689878225326538,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,154,who did the music for your lie in april,Masaru Yokoyama,Masaru Yokoyama,Yuki Kajiura,Yuki Kajiura,0.0,0.0,0.0,False,False,0.0261303223669528,0.9581875205039978,0.0261303223669528,0.9581875205039978,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,662,what is the origin of the name marilyn,a blend of the English given names Mary and Lynn,a blend of the English given names Mary and Lynn,American origin,American origin,0.0,0.0,0.0,False,False,0.0064401132985949,0.9613763093948364,0.0064401132985949,0.9613763093948364,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,1,detector_conditioned_extract,470,when was beowulf most likely composed when did it's events probably take place,700–1000 AD,700–1000 AD,Circa 600 AD,Early Middle Ages,0.3421167090535164,0.482426733255852,0.1403100242023356,False,False,0.7096685171127319,0.1616504788398742,0.8762782216072083,0.0022960961796343,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank,Incorrect (unchanged)
0,1,detector_conditioned_extract,363,what is the average depth of the english channel,63 m (207 ft),63 m (207 ft),28.6,28.6,0.0,0.0,0.0,False,False,0.174714133143425,0.7629373669624329,0.174714133143425,0.7629373669624329,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,1,detector_conditioned_extract,631,where was the deer hunter hunting scene filmed,Mount Baker-Snoqualmie National Forest,Mount Baker-Snoqualmie National Forest,Minnesota,Minnesota,0.0312636047601699,0.0379404425621032,0.0066768378019332,False,False,0.3769994080066681,0.3102977871894836,0.3769994080066681,0.3102977871894836,neutral,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
