mode,run,q_idx,question,gold_label,evidence,answer,gold_ok,pred_ok,score,threshold,judge_ok,ent,con,selfcheck
no_judge,0,903,Gorillaz only released four studio albums.,REFUTED,,"LABEL: REFUTED
REASON: The claim that Gorillaz only released four studio albums is refuted by their official website, which lists five studio albums: ""Gorillaz,"" ""Demon Days,"" ""Plastic Beach,"" ""The Fall,"" and ""Humanz.""",True,False,0.2967641599372857,0.31,True,0.0,0.0,0.03551648020382143
no_judge,0,986,Clark Gable was a pet.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Clark Gable was a pet. Clark Gable was an actor who starred in many classic films, including ""Gone with the Wind"" and ""It Happened One Night,"" and was known for his rugged good looks and charismatic screen presence. He was not a pet, but rather a human being who lived a successful career in Hollywood.",True,False,0.3008181992545127,0.31,True,0.0,0.0,0.022340852422833752
no_judge,0,986,Clark Gable was a pet.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Clark Gable was a pet. Clark Gable was an actor who starred in many films during the 20th century, including ""Gone with the Wind"" and ""Red Dust."" He was a human being, not an animal or a pet.",True,False,0.3008181992545127,0.31,True,0.0,0.0,0.022340852422833752
no_judge,0,131,Spider-Man appears in a superhero shared universe.,SUPPORTED,,"LABEL: SUPPORTED
REASON: Evidence suggests that Spider-Man has interacted with other superheroes in comic book series and movies, indicating a shared universe.",True,False,0.17110233882822207,0.31,True,0.0,0.0,0.4439173988082783
no_judge,0,936,Barbara Bush has yet to be married.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support this claim as Barbara Bush has been married to former President George H.W. Bush since 1971.",True,False,0.14060258344373008,0.31,True,0.0,0.0,0.5430416038078772
no_judge,0,936,Barbara Bush has yet to be married.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Barbara Bush has yet to be married, which is not accurate as she was married to George H.W. Bush and they were married for over 70 years until his death in 2018.",True,False,0.14060258344373008,0.31,False,0.0,0.0,0.5430416038078772
no_judge,0,936,Barbara Bush has yet to be married.,REFUTED,,"LABEL: REFUTED
REASON: There is no evidence to suggest that Barbara Bush has ever been married, as there are numerous records and articles documenting her marriage to former President George H.W. Bush in 1968.",True,False,0.14060258344373008,0.31,False,0.0,0.0,0.5430416038078772
no_judge,0,382,Love & Friendship has an American dancer.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: NOT ENOUGH INFO - The provided information does not provide enough details to determine if there is an American dancer in the movie ""Love & Friendship.""",True,False,0.305140093048541,0.31,True,0.0,0.0,0.008294697592241896
no_judge,0,393,Injustice 2's protagonist is an American programmer.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: NOT ENOUGH INFO - While the evidence suggests that the protagonist works in the tech industry, it does not specifically identify them as an American programmer. Without more information, it is impossible to confirm or refute this claim.",True,False,0.24536706922520113,0.31,True,0.0,0.0,0.2025570250180964
no_judge,0,393,Injustice 2's protagonist is an American programmer.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: NOT ENOUGH INFO - The game does not provide enough information about the protagonist's nationality or profession to support this claim.",True,False,0.24536706922520113,0.31,True,0.0,0.0,0.2025570250180964
no_judge,0,386,Henri Poincare was an iPhone.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Henri Poincare was an iPhone. Henri Poincare was a French mathematician and physicist who lived in the late 19th and early 20th centuries, while iPhones are modern smartphones that were invented in the 21st century. There is no evidence to suggest that Poincare had any involvement in the design or creation of iPhones.",True,False,0.3021337599792064,0.31,True,0.0,0.0,0.0180652800675792
no_judge,0,386,Henri Poincare was an iPhone.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Henri Poincare was an iPhone. There is no direct evidence or historical record of Henri Poincare owning or using an iPhone, and the idea is inherently absurd given the time period in which he lived ( late 19th-early 20th century) and the technology available at that time.",True,False,0.3021337599792064,0.31,True,0.0,0.0,0.0180652800675792
no_judge,0,715,Edge of Tomorrow premiered theatrically in the 20th century.,REFUTED,,"LABEL: REFUTED
REASON: The movie ""Edge of Tomorrow"" premiered in 2014, which is in the 21st century, not the 20th century.",True,False,0.3075068209630748,0.31,True,0.0,0.0,0.0006028318700070182
no_judge,0,715,Edge of Tomorrow premiered theatrically in the 20th century.,REFUTED,,"LABEL: REFUTED
REASON: The movie ""Edge of Tomorrow"" premiered in 2014, which is in the 21st century, not the 20th century.",True,False,0.3075068209630748,0.31,True,0.0,0.0,0.0006028318700070182
no_judge,0,715,Edge of Tomorrow premiered theatrically in the 20th century.,REFUTED,,"LABEL: REFUTED
REASON: The movie ""Edge of Tomorrow"" was released in 2014, which is in the 21st century, not the 20th century.",True,False,0.3075068209630748,0.31,True,0.0,0.0,0.0006028318700070182
no_judge,0,266,Eagles (band) made an album called Their Greatest Hits (1971 -- 1975) that was ranked as the 16th best-selling album in the United States.,REFUTED,,"LABEL: REFUTED
REASON: The album ""Their Greatest Hits (1971 -- 1975)"" by Eagles does not exist. There is no reliable source that confirms the existence of such an album, and the band's official discography does not include it.",True,False,0.2422753381861263,0.31,True,0.0,0.0,0.21260515089508972
no_judge,0,266,Eagles (band) made an album called Their Greatest Hits (1971 -- 1975) that was ranked as the 16th best-selling album in the United States.,REFUTED,,"LABEL: REFUTED
REASON: The album ""Their Greatest Hits (1971 -- 1975)"" by the Eagles does not exist. There is no evidence to support the claim that this album was ranked as the 16th best-selling album in the United States.",True,False,0.2422753381861263,0.31,True,0.0,0.0,0.21260515089508972
no_judge,0,266,Eagles (band) made an album called Their Greatest Hits (1971 -- 1975) that was ranked as the 16th best-selling album in the United States.,REFUTED,,"LABEL: REFUTED
REASON: The album ""Their Greatest Hits (1971 -- 1975)"" by Eagles does not exist. There is no record of such an album being released by the band in 1971-1975.",True,False,0.2422753381861263,0.31,True,0.0,0.0,0.21260515089508972
no_judge,0,153,Novak Djokovic is an athlete.,SUPPORTED,,"LABEL: SUPPORTED
REASON: Based on the provided evidence, it is clear that Novak Djokovic is a professional tennis player and has achieved significant success in the sport.",True,False,0.16589920736976668,0.31,False,0.0,0.0,0.4608275760482583
no_judge,0,704,Usher rose to fame in the late 1790s.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not indicate that Usher rose to fame in the late 1790s, as there is no mention of Usher's name or any information about their career in that time period.",True,False,0.3073420771676251,0.31,True,0.0,0.0,0.001138249205218421
no_judge,0,704,Usher rose to fame in the late 1790s.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Usher rose to fame in the late 1790s, as there is no record of Usher's existence during that time period.",True,False,0.3073420771676251,0.31,True,0.0,0.0,0.001138249205218421
no_judge,0,704,Usher rose to fame in the late 1790s.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Usher rose to fame in the late 1790s, as there is no record of Usher's existence during that time period.",True,False,0.3073420771676251,0.31,True,0.0,0.0,0.001138249205218421
no_judge,0,554,Up All Night is an album by a Canadian pop boy band.,REFUTED,,"LABEL: REFUTED
REASON: The album ""Up All Night"" does not exist in any credible sources or databases of Canadian pop boy bands.",True,False,0.2344848561184242,0.31,True,0.0,0.0,0.23792421761512136
no_judge,0,554,Up All Night is an album by a Canadian pop boy band.,REFUTED,,"LABEL: REFUTED
REASON: The provided evidence does not mention any specific details about the band, such as their name or any songs from the album. Therefore, it is unlikely that the claim is true.",True,False,0.2344848561184242,0.31,True,0.0,0.0,0.23792421761512136
no_judge,0,554,Up All Night is an album by a Canadian pop boy band.,REFUTED,,"LABEL: REFUTED
REASON: The album ""Up All Night"" by a Canadian pop boy band does not exist, as there is no mention of any such album in reliable sources.",True,False,0.2344848561184242,0.31,True,0.0,0.0,0.23792421761512136
no_judge,0,617,Dangerously in Love is a solo movie.,REFUTED,,"LABEL: REFUTED
REASON: The movie ""Dangerously in Love"" features a starring cast including Beyoncé and Jay-Z, indicating it is not a solo movie.",True,False,0.30705930621156263,0.31,True,0.0,0.0,0.002057254812421484
no_judge,0,617,Dangerously in Love is a solo movie.,REFUTED,,"LABEL: REFUTED
REASON: The movie ""Dangerously in Love"" features a starring cast including Beyoncé and Jay-Z, indicating that it is not a solo movie.",True,False,0.30705930621156263,0.31,True,0.0,0.0,0.002057254812421484
no_judge,0,617,Dangerously in Love is a solo movie.,REFUTED,,"LABEL: REFUTED
REASON: The movie ""Dangerously in Love"" features Beyoncé and Jay-Z, indicating it is a joint project rather than a solo movie.",True,False,0.30705930621156263,0.31,True,0.0,0.0,0.002057254812421484
no_judge,0,23,Pluto is a dwarf planet inside the Kuiper belt.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The evidence suggests that Pluto's orbit lies within the Kuiper belt, which is a region of the outer Solar System where many small, icy bodies are found.",True,False,0.13706023800863412,0.31,True,0.0,0.0,0.5545542264719391
no_judge,0,816,Ted Bundy received no charges.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Ted Bundy received no charges. In fact, Bundy was charged and convicted of multiple murders in different jurisdictions. (Source: ""Ted Bundy"" on Wikipedia)",True,False,0.27838537172249195,0.31,True,0.0,0.0,0.09524754190190125
no_judge,0,816,Ted Bundy received no charges.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support this claim as Ted Bundy was charged and convicted of multiple murders during his lifetime. According to historical records, Bundy was arrested in 1978 for the murder of Kimberly Leach and was later convicted of her murder. He was also suspected of committing numerous other murders and was investigated by law enforcement agencies throughout his life. Therefore, there is sufficient evidence to refute the claim that Ted Bundy received no charges.",True,False,0.27838537172249195,0.31,True,0.0,0.0,0.09524754190190125
no_judge,0,816,Ted Bundy received no charges.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Ted Bundy was charged and convicted of multiple crimes, including murder, rape, and kidnapping, which contradicts the claim that he received no charges.",True,False,0.27838537172249195,0.31,True,0.0,0.0,0.09524754190190125
no_judge,0,907,Boomerang (1992 film) is a documentary.,REFUTED,,"LABEL: REFUTED
REASON: The film ""Boomerang"" (1992) is an fiction comedy-drama movie, not a documentary. The film's plot, characters, and setting are all fictional, indicating that it is not a factual or informative film.",True,False,0.21520120015320104,0.31,True,0.0,0.0,0.3005960995020966
no_judge,0,907,Boomerang (1992 film) is a documentary.,REFUTED,,"LABEL: REFUTED
REASON: The film ""Boomerang"" (1992) is an action-comedy movie starring Eddie Murphy and Halle Berry, not a documentary.",True,False,0.21520120015320104,0.31,True,0.0,0.0,0.3005960995020966
no_judge,0,907,Boomerang (1992 film) is a documentary.,REFUTED,,"LABEL: REFUTED
REASON: The film ""Boomerang"" (1992) is not a documentary as it is a fictional comedy movie starring Eddie Murphy, featuring a script and storyline that is not real or factual.",True,False,0.21520120015320104,0.31,True,0.0,0.0,0.3005960995020966
no_judge,0,184,Elle Fanning never starred in a film directed by J. J. Abrams.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Elle Fanning has starred in films directed by J.J. Abrams, which contradicts the claim.",True,False,0.304137344379575,0.31,True,0.0,0.0,0.011553630766381199
no_judge,0,184,Elle Fanning never starred in a film directed by J. J. Abrams.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Elle Fanning starred in a film directed by J.J. Abrams, which is a contradiction to the claim.",True,False,0.304137344379575,0.31,True,0.0,0.0,0.011553630766381199
no_judge,0,184,Elle Fanning never starred in a film directed by J. J. Abrams.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Elle Fanning has starred in films directed by J.J. Abrams, which refutes the claim that she never did.",True,False,0.304137344379575,0.31,True,0.0,0.0,0.011553630766381199
no_judge,0,17,Robert Browning wrote poetry written only in the form of a speech of a chorus.,REFUTED,,"LABEL: REFUTED
REASON: The claim that Robert Browning wrote poetry written only in the form of a speech of a chorus is refuted by the fact that many of his poems are written in various forms, such as sonnets, ballads, and free verse, which do not conform to the defined structure of a chorus.",True,False,0.2989282658041065,0.31,True,0.0,0.0,0.028483136136653934
no_judge,0,17,Robert Browning wrote poetry written only in the form of a speech of a chorus.,REFUTED,,"LABEL: REFUTED
REASON: The claim that Robert Browning wrote poetry written only in the form of a speech of a chorus is refuted by the fact that many of his poems are written in various forms, such as sonnets, ballads, and free verse, rather than a single consistent form.",True,False,0.2989282658041065,0.31,True,0.0,0.0,0.028483136136653934
no_judge,0,17,Robert Browning wrote poetry written only in the form of a speech of a chorus.,REFUTED,,"LABEL: REFUTED
REASON: The claim that Robert Browning wrote poetry written only in the form of a speech of a chorus is refuted by the fact that Browning's poetry includes various forms such as sonnets, blank verse, and dramatic monologues, which are not limited to the form of a chorus.",True,False,0.2989282658041065,0.31,True,0.0,0.0,0.028483136136653934
no_judge,0,39,How I Met Your Mother was only directed by Jeff Bridges.,REFUTED,,"LABEL: REFUTED
REASON: The show ""How I Met Your Mother"" was created by Craig Thomas and Carter Bays, as evidenced by the opening credits of the show which list them as the creators. Jeff Bridges is not listed as a creator or director of the show.",True,False,0.1855352505619646,0.31,True,0.0,0.0,0.3970104356736151
no_judge,0,39,How I Met Your Mother was only directed by Jeff Bridges.,REFUTED,,"LABEL: REFUTED
REASON: The show's creators and directors include Ted Danson, Alyson Hannigan, and Jason Segel, among others, which contradicts the claim that it was only directed by Jeff Bridges.",True,False,0.1855352505619646,0.31,True,0.0,0.0,0.3970104356736151
no_judge,0,39,How I Met Your Mother was only directed by Jeff Bridges.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that How I Met Your Mother was only directed by Jeff Bridges. There is no information in the provided text to suggest that Bridges was involved in the direction of the show.",True,False,0.1855352505619646,0.31,True,0.0,0.0,0.3970104356736151
no_judge,0,594,Keith Urban is not a country singer.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided suggests that Keith Urban is a country singer, as he has been categorized and recognized as such within the music industry and by fans of country music. His albums have been released under the country music label MCA Nashville, and he has won numerous awards in the country music genre, including multiple Grammy Awards.",True,False,0.2796581611355655,0.31,True,0.0,0.0,0.09111097630941205
no_judge,0,594,Keith Urban is not a country singer.,REFUTED,,"LABEL: REFUTED
REASON: Based on the provided evidence, Keith Urban has released several albums that are classified as country music and has been recognized as a prominent country singer, therefore, it can be refuted that he is not a country singer.",True,False,0.2796581611355655,0.31,True,0.0,0.0,0.09111097630941205
no_judge,0,594,Keith Urban is not a country singer.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided suggests that Keith Urban has been recognized as a country singer and has received numerous awards in the country music genre, including multiple Grammy Awards and Academy of Country Music Awards.",True,False,0.2796581611355655,0.31,True,0.0,0.0,0.09111097630941205
no_judge,0,503,Daniela Hantuchová is a basketball player.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: The provided evidence does not suggest that Daniela Hantuchová is a basketball player. There is no information in the provided text about her involvement in basketball or any achievements in the sport.",True,False,0.2839395029915091,0.31,False,0.0,0.0,0.07719661527759551
no_judge,0,535,Boris Karloff was awarded a Nobel Peace Prize.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: The provided evidence does not provide sufficient information to support the claim that Boris Karloff was awarded a Nobel Peace Prize.",True,False,0.24117712686475146,0.31,True,0.0,0.0,0.21617433768955782
no_judge,0,335,Green Day is incapable of being a music band.,REFUTED,,"LABEL: REFUTED
REASON: The band has released numerous successful albums and singles throughout their career, indicating that they are indeed a functioning and successful music band.",True,False,0.27550419526867187,0.31,True,0.0,0.0,0.10461136537681644
no_judge,0,335,Green Day is incapable of being a music band.,REFUTED,,"LABEL: REFUTED
REASON: The band has released numerous albums and singles throughout their career, and have been active in the music industry for over 30 years, which suggests that they are capable of producing music and being a successful band.",True,False,0.27550419526867187,0.31,True,0.0,0.0,0.10461136537681644
no_judge,0,335,Green Day is incapable of being a music band.,REFUTED,,"LABEL: REFUTED
REASON: The band has released numerous successful albums and singles throughout their career, indicating that they are indeed a functioning music band.",True,False,0.27550419526867187,0.31,True,0.0,0.0,0.10461136537681644
no_judge,0,194,Al Gore died in 1947.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not suggest that Al Gore died in 1947. In fact, Al Gore was born in 1948 and is still alive today, as confirmed by reliable sources such as his official website and news articles.",True,False,0.20968228743737957,0.31,True,0.0,0.0,0.31853256582851625
no_judge,0,194,Al Gore died in 1947.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Al Gore died in 1947. There is no credible source or evidence to indicate that Al Gore passed away in that year. In fact, Al Gore was born in 1948 and is still alive today, serving as an environmental activist and former Vice President of the United States.",True,False,0.20968228743737957,0.31,True,0.0,0.0,0.31853256582851625
no_judge,0,194,Al Gore died in 1947.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Al Gore died in 1947, as there is no credible source or documentation to confirm this event. In fact, Al Gore was born in 1948 and is still alive today, serving as the 45th Vice President of the United States from 1993 to 2001.",True,False,0.20968228743737957,0.31,False,0.0,0.0,0.31853256582851625
no_judge,0,740,Athena is an alien.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: The provided evidence does not provide sufficient information to support or refute the claim that Athena is an alien. More information is needed to make a conclusive determination.",True,False,0.2739222250912641,0.31,True,0.0,0.0,0.10975276845339167
no_judge,0,667,Dangerous Beauty is a 1998 funk band.,REFUTED,,"LABEL: REFUTED
REASON: The band ""Dangerous Beauty"" does not exist in 1998 or any other year, as they are a fictional group created for the movie of the same name released in 1998.",True,False,0.183954253518142,0.31,True,0.0,0.0,0.4021486760660385
no_judge,0,667,Dangerous Beauty is a 1998 funk band.,REFUTED,,"LABEL: REFUTED
REASON: The band ""Dangerous Beauty"" does not exist in 1998 or any other year, as there is no credible source to support the claim of a funk band with that name.",True,False,0.183954253518142,0.31,True,0.0,0.0,0.4021486760660385
no_judge,0,667,Dangerous Beauty is a 1998 funk band.,REFUTED,,"LABEL: REFUTED
REASON: The band ""Dangerous Beauty"" does not exist in 1998 or any other year, as they are a fictional character from a 1998 film of the same name.",True,False,0.183954253518142,0.31,True,0.0,0.0,0.4021486760660385
no_judge,0,137,Snoop Dogg was born in the 50s.,REFUTED,,"LABEL: REFUTED
REASON: The birth year of Snoop Dogg (Calvin Broadus) is listed as 1971 on his official website and various other reliable sources, which contradicts the claim that he was born in the 50s.",True,False,0.15430138381118452,0.31,True,0.0,0.0,0.4985205026136504
no_judge,0,137,Snoop Dogg was born in the 50s.,REFUTED,,"LABEL: REFUTED
REASON: The provided evidence does not support the claim that Snoop Dogg was born in the 50s, as there is no information available about his birthdate or decade of birth.",True,False,0.15430138381118452,0.31,True,0.0,0.0,0.4985205026136504
no_judge,0,137,Snoop Dogg was born in the 50s.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Snoop Dogg was born in the 50s, but this information is not accurate as Snoop Dogg was born in 1971.",True,False,0.15430138381118452,0.31,False,0.0,0.0,0.4985205026136504
no_judge,0,781,Hypothyroidism is harmless.,REFUTED,,"LABEL: REFUTED
REASON: The evidence presented does not support the claim that hypothyroidism is harmless. Studies have shown that untreated hypothyroidism can lead to a range of negative health consequences, including cognitive impairment, depression, and increased risk of cardiovascular disease.",True,False,0.2843558218409248,0.31,True,0.0,0.0,0.07584357901699453
no_mnli,0,417,U2 is a band.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The evidence provided confirms that U2 is indeed a band, as it mentions their existence and popularity as a group.",True,False,0.3450156713675971,0.37,False,0.0,0.0,0.051206903739107974
no_mnli,0,417,U2 is a band.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The existence of U2 as a band is widely recognized and documented through various sources such as music publications, concert listings, and fan communities.",True,False,0.3450156713675971,0.37,False,0.0,0.0,0.051206903739107974
no_mnli,0,260,Eddie Redmayne appeared in a film.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The evidence provided states that Eddie Redmayne is an actor who has appeared in several films, including the Harry Potter series and The Theory of Everything. This suggests that he has indeed appeared in at least one film.",True,False,0.1604322751306675,0.37,False,0.0,0.0,0.5588112433906645
no_mnli,0,669,Hungary is not a country.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided shows that Hungary is a recognized sovereign state with its own government, currency, and international relations, indicating that it is a country.",True,False,0.36322519145353294,0.37,False,0.0,0.0,0.0011307235027844499
no_mnli,0,173,World War II did not have campaigns occurring in Asia.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that World War II occurred in Europe and North Africa, but does not mention any campaigns occurring in Asia, which suggests that there were no such campaigns.",True,False,0.19093068091274062,0.37,False,0.0,0.0,0.4749406274899633
no_mnli,0,154,Lily Collins has acted.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The provided evidence states that Lily Collins is an actress, which suggests that she has acted in various films and television shows.",True,False,0.20181377285225974,0.37,False,0.0,0.0,0.44501212465628565
no_mnli,0,431,Elementary has Jon Michael Hill in its cast.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The evidence supports the claim that Jon Michael Hill is in the cast of Elementary.",True,False,0.2000888621086499,0.37,False,0.0,0.0,0.44975562920121276
no_mnli,0,687,Didier Drogba is a sheep.,REFUTED,,"LABEL: NOT ENOUGH INFO
REASON: The provided evidence does not contain any information that could be used to support or refute the claim that Didier Drogba is a sheep.",False,True,0.9807103271819556,0.37,True,0.0,0.0,0.053046600249621816
no_mnli,0,658,Donald Glover did not create the song 3005.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided suggests that Donald Glover did create the song ""3005"" as it is listed as one of his songs on his official website and various music streaming platforms.",True,False,0.13517210935007287,0.37,False,0.0,0.0,0.6282766992872996
no_mnli,0,658,Donald Glover did not create the song 3005.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Donald Glover created the song ""3005."" There are several sources that suggest Glover was involved in the creation of the song, including a tweet from Glover himself confirming his involvement.",True,False,0.13517210935007287,0.37,False,0.0,0.0,0.6282766992872996
no_mnli,0,349,Hungary was founded during the conquest of Wendy's.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: The evidence provided does not suggest that Hungary was founded during the conquest of Wendy's. In fact, Hungary was established as a kingdom in 1000 AD, long before the founding of Wendy's in 1969.",True,False,0.27343584275381133,0.37,False,0.0,0.0,0.24805143242701888
no_mnli,0,518,Amelia Earhart was a Scientologist.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: There is no credible evidence to suggest that Amelia Earhart was a member of the Church of Scientology, which was founded in 1954, long after Earhart's disappearance in 1937.",True,False,0.33427432867947665,0.37,False,0.0,0.0,0.08074559613143921
no_mnli,0,518,Amelia Earhart was a Scientologist.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: There is no credible evidence to support this claim, and the available information suggests that Amelia Earhart was not affiliated with Scientology.",True,False,0.33427432867947665,0.37,False,0.0,0.0,0.08074559613143921
no_mnli,0,390,Shakira is a only a film producer.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Shakira is a film producer, which contradicts the claim that she is only a film producer.",True,False,0.28342147615521845,0.37,False,0.0,0.0,0.22059094057314924
no_mnli,0,649,Adele has an album.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The evidence provided suggests that Adele does in fact have an album, as it mentions an album in the context of her professional work.",True,False,0.20155578778264105,0.37,False,0.0,0.0,0.4457215835977371
no_mnli,0,874,Elton John's musical career began in 1980.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Elton John's musical career began in 1980, but this is not accurate as Elton John was already active in the music industry before 1980, with his first album ""Empty Sky"" released in 1969.",True,False,0.2942100887567821,0.37,False,0.0,0.0,0.19092225591884926
no_mnli,0,874,Elton John's musical career began in 1980.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Elton John's musical career began in 1980, but this is not accurate as Elton John's career actually began in the late 1960s and early 1970s.",True,False,0.2942100887567821,0.37,False,0.0,0.0,0.19092225591884926
no_mnli,0,874,Elton John's musical career began in 1980.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Elton John's musical career began in 1980, but this is not accurate as Elton John's career began in the late 1960s and early 1970s.",True,False,0.2942100887567821,0.37,False,0.0,0.0,0.19092225591884926
no_mnli,0,100,Jerry Seinfeld is only a comedian.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Jerry Seinfeld is only a comedian, which suggests that he is not a multi-talented individual with other skills or abilities beyond comedy.",True,False,0.20185256733987103,0.37,False,0.0,0.0,0.44490543981535463
no_mnli,0,60,The Fifth Element was made on a $96 million budget.,REFUTED,,"LABEL: REFUTED
REASON: The Fifth Element was actually made on a budget of $100 million, according to an interview with the film's director, Luc Besson, in The Guardian in 2017.",True,False,0.1553071071887671,0.37,False,0.0,0.0,0.5729054552308904
no_mnli,0,936,Barbara Bush has yet to be married.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Barbara Bush has yet to be married, which is not accurate as she was married to George H.W. Bush and they were married for over 70 years until his death in 2018.",True,False,0.16616668952440827,0.37,False,0.0,0.0,0.5430416038078772
no_mnli,0,936,Barbara Bush has yet to be married.,REFUTED,,"LABEL: REFUTED
REASON: There is no evidence to suggest that Barbara Bush has ever been married, as there are numerous records and articles documenting her marriage to former President George H.W. Bush in 1968.",True,False,0.16616668952440827,0.37,False,0.0,0.0,0.5430416038078772
no_mnli,0,153,Novak Djokovic is an athlete.,SUPPORTED,,"LABEL: SUPPORTED
REASON: Based on the provided evidence, it is clear that Novak Djokovic is a professional tennis player and has achieved significant success in the sport.",True,False,0.19606269961881517,0.37,False,0.0,0.0,0.4608275760482583
no_mnli,0,503,Daniela Hantuchová is a basketball player.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: The provided evidence does not suggest that Daniela Hantuchová is a basketball player. There is no information in the provided text about her involvement in basketball or any achievements in the sport.",True,False,0.33556486717178347,0.37,False,0.0,0.0,0.07719661527759551
no_mnli,0,194,Al Gore died in 1947.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Al Gore died in 1947, as there is no credible source or documentation to confirm this event. In fact, Al Gore was born in 1948 and is still alive today, serving as the 45th Vice President of the United States from 1993 to 2001.",True,False,0.24780633969872132,0.37,False,0.0,0.0,0.31853256582851625
no_mnli,0,137,Snoop Dogg was born in the 50s.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Snoop Dogg was born in the 50s, but this information is not accurate as Snoop Dogg was born in 1971.",True,False,0.1823561808677635,0.37,False,0.0,0.0,0.4985205026136504
no_mnli,0,960,Billy Wilder only worked for three years.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Billy Wilder worked for three years, which contradicts the claim that he only worked for three years.",True,False,0.3632189491763711,0.37,False,0.0,0.0,0.0011478897649794817
no_mnli,0,960,Billy Wilder only worked for three years.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Billy Wilder worked for three years, which contradicts the claim that he only worked for three years.",True,False,0.3632189491763711,0.37,False,0.0,0.0,0.0011478897649794817
no_mnli,0,960,Billy Wilder only worked for three years.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Billy Wilder worked for three years, which contradicts the claim that he only worked for three years.",True,False,0.3632189491763711,0.37,False,0.0,0.0,0.0011478897649794817
no_mnli,0,905,Brian Eno worked with Bryan Ferry.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The claim states that Brian Eno worked with Bryan Ferry, which is supported by their collaborative work on various albums and projects.",True,False,0.3606402277852399,0.37,False,0.0,0.0,0.008239373590590226
no_mnli,0,254,Glee is a book.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Glee is a book, but there is no information or evidence to support this claim. In fact, Glee is a television show that premiered in 2009 and ran for six seasons until 2015. Therefore, the claim that Glee is a book is refuted.",True,False,0.308962031715606,0.37,False,0.0,0.0,0.15035441278208359
