mode,run,q_idx,question,reference,answer,gold_ok,pred_ok,score,threshold,judge_ok,ent,con,selfcheck
judge_only,0,395,who sang the end of the world as we know it,R.E.M.,REM,True,False,0.7849523097276688,0.79,True,0.8302835822105408,0.07523845136165619,0.060371581465005875
judge_only,0,395,who sang the end of the world as we know it,R.E.M.,REM,True,False,0.7849523097276688,0.79,True,0.8302835822105408,0.07523845136165619,0.060371581465005875
judge_only,0,358,most of new zealands land supports which economic activity,Pastoral farming,Agriculture,False,True,0.7963269572705031,0.79,True,0.825018048286438,0.01836521364748478,0.007881596684455872
judge_only,0,358,most of new zealands land supports which economic activity,Pastoral farming,Agriculture,False,True,0.7963269572705031,0.79,True,0.825018048286438,0.01836521364748478,0.007881596684455872
judge_only,0,358,most of new zealands land supports which economic activity,Pastoral farming,Agriculture,False,True,0.7963269572705031,0.79,True,0.825018048286438,0.01836521364748478,0.007881596684455872
judge_only,0,552,where is fulda and what is its significance,"Hesse, Germany",is in Germany,False,True,0.7988034903071821,0.79,True,0.8904922604560852,0.005982548464089632,0.0018796185031533241
judge_only,0,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.7949825901538135,0.79,True,0.9142612814903259,0.02508704923093319,0.006020551081746817
judge_only,0,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.7949825901538135,0.79,True,0.9142612814903259,0.02508704923093319,0.006020551081746817
judge_only,0,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.7949825901538135,0.79,True,0.9142612814903259,0.02508704923093319,0.006020551081746817
judge_only,0,527,who was the governor general of india when country became independent,"Louis Mountbatten, 1st Earl Mountbatten of Burma",Lord Mountbatten,False,True,0.7954007156193257,0.79,True,0.8921631574630737,0.02299642190337181,0.0072336881421506405
judge_only,0,527,who was the governor general of india when country became independent,"Louis Mountbatten, 1st Earl Mountbatten of Burma",Lord Mountbatten,False,True,0.7954007156193257,0.79,True,0.8921631574630737,0.02299642190337181,0.0072336881421506405
judge_only,0,527,who was the governor general of india when country became independent,"Louis Mountbatten, 1st Earl Mountbatten of Burma",Lord Mountbatten,False,True,0.7954007156193257,0.79,True,0.8921631574630737,0.02299642190337181,0.0072336881421506405
judge_only,0,685,what is the movie about six degrees of separation,Six Degrees of Separation,Degrees of Separation,True,False,0.7866130277514458,0.79,True,0.8544567823410034,0.06693486124277115,0.010261238552629948
judge_only,0,685,what is the movie about six degrees of separation,Six Degrees of Separation,Degrees of Separation,True,False,0.7866130277514458,0.79,True,0.8544567823410034,0.06693486124277115,0.010261238552629948
judge_only,0,685,what is the movie about six degrees of separation,Six Degrees of Separation,Degrees of Separation,True,False,0.7866130277514458,0.79,True,0.8544567823410034,0.06693486124277115,0.010261238552629948
judge_only,0,554,how many episodes in game if thrones season 7,seven,7,False,True,0.7988166498951614,0.79,True,0.9502915143966675,0.0059167505241930485,0.013296827673912048
judge_only,0,554,how many episodes in game if thrones season 7,seven,7,False,True,0.7988166498951614,0.79,True,0.9502915143966675,0.0059167505241930485,0.013296827673912048
judge_only,0,554,how many episodes in game if thrones season 7,seven,7,False,True,0.7988166498951614,0.79,True,0.9502915143966675,0.0059167505241930485,0.013296827673912048
full,1,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.7881376321667007,0.77,True,0.9142612814903259,0.02508704923093319,0.006020551081746817
full,1,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.7881376321667007,0.77,True,0.9142612814903259,0.02508704923093319,0.006020551081746817
full,1,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.7881376321667007,0.77,True,0.9142612814903259,0.02508704923093319,0.006020551081746817
full,1,489,when does closure of the ductus arteriosus occur,birth,After birth,True,False,0.47869477139165006,0.77,True,0.4977587163448334,0.16458868980407715,0.005167657509446144
full,1,489,when does closure of the ductus arteriosus occur,birth,After birth,True,False,0.47869477139165006,0.77,True,0.4977587163448334,0.16458868980407715,0.005167657509446144
full,1,489,when does closure of the ductus arteriosus occur,birth,After birth,True,False,0.47869477139165006,0.77,True,0.4977587163448334,0.16458868980407715,0.005167657509446144
full,1,546,when did the battle of badr take place,"Tuesday, 13 March 624 CE",624 CE,False,True,0.8262423082461048,0.77,True,0.9545781016349792,0.005212415941059589,0.008694855496287346
full,1,546,when did the battle of badr take place,"Tuesday, 13 March 624 CE",624 CE,False,True,0.8262423082461048,0.77,True,0.9545781016349792,0.005212415941059589,0.008694855496287346
full,1,546,when did the battle of badr take place,"Tuesday, 13 March 624 CE",624 CE,False,True,0.8262423082461048,0.77,True,0.9545781016349792,0.005212415941059589,0.008694855496287346
full,1,774,when did we first put a rover on mars,January 2004,2004,True,False,0.688822927425305,0.77,True,0.7667309045791626,0.07587853074073792,0.038325101137161255
full,1,774,when did we first put a rover on mars,January 2004,2004,True,False,0.688822927425305,0.77,True,0.7667309045791626,0.07587853074073792,0.038325101137161255
full,1,774,when did we first put a rover on mars,January 2004,2004,True,False,0.688822927425305,0.77,True,0.7667309045791626,0.07587853074073792,0.038325101137161255
full,1,315,where is the bread plate located in a formal setting,to the left of the dinner plate,On the left,False,True,0.7891674989508465,0.77,True,0.9672970771789551,0.006129574030637741,0.0013985109981149435
full,1,315,where is the bread plate located in a formal setting,to the left of the dinner plate,On the left,False,True,0.7891674989508465,0.77,True,0.9672970771789551,0.006129574030637741,0.0013985109981149435
full,1,315,where is the bread plate located in a formal setting,to the left of the dinner plate,On the left,False,True,0.7891674989508465,0.77,True,0.9672970771789551,0.006129574030637741,0.0013985109981149435
full,1,798,what is the ultimate objective of financial management,Profit maximization,Profit,True,False,0.7289801818497169,0.77,True,0.8301138281822205,0.06644046306610107,0.020288918050937355
full,1,798,what is the ultimate objective of financial management,Profit maximization,Profit,True,False,0.7289801818497169,0.77,True,0.8301138281822205,0.06644046306610107,0.020288918050937355
full,1,97,when did martial law in the philippines end,81,1981,True,False,0.686758096111007,0.77,True,0.9616141319274902,0.00491869542747736,0.01664404757320881
full,1,97,when did martial law in the philippines end,81,1981,True,False,0.686758096111007,0.77,True,0.9616141319274902,0.00491869542747736,0.01664404757320881
full,1,97,when did martial law in the philippines end,81,1981,True,False,0.686758096111007,0.77,True,0.9616141319274902,0.00491869542747736,0.01664404757320881
full,1,260,what is the genus of a bald eagle,Haliaeetus,genus: Haliaeetus,True,False,0.615301620066166,0.77,True,0.5127941966056824,0.03965757042169571,0.008124658837914467
full,1,260,what is the genus of a bald eagle,Haliaeetus,genus: Haliaeetus,True,False,0.615301620066166,0.77,True,0.5127941966056824,0.03965757042169571,0.008124658837914467
full,1,260,what is the genus of a bald eagle,Haliaeetus,genus: Haliaeetus,True,False,0.615301620066166,0.77,True,0.5127941966056824,0.03965757042169571,0.008124658837914467
full,1,708,a bond that the issuer has the right to pay off before its maturity date,callable,Callable bond,True,False,0.4953745799550476,0.77,True,0.1676049381494522,0.005663038697093725,0.008153102360665798
full,1,708,a bond that the issuer has the right to pay off before its maturity date,callable,Callable bond,True,False,0.4953745799550476,0.77,True,0.1676049381494522,0.005663038697093725,0.008153102360665798
full,1,708,a bond that the issuer has the right to pay off before its maturity date,callable,Callable bond,True,False,0.4953745799550476,0.77,True,0.1676049381494522,0.005663038697093725,0.008153102360665798
no_judge,1,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.7864263926699225,0.76,True,0.9142612814903259,0.02508704923093319,0.006020551081746817
no_judge,1,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.7864263926699225,0.76,True,0.9142612814903259,0.02508704923093319,0.006020551081746817
no_judge,1,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.7864263926699225,0.76,True,0.9142612814903259,0.02508704923093319,0.006020551081746817
no_judge,1,489,when does closure of the ductus arteriosus occur,birth,After birth,True,False,0.40659789872976637,0.76,True,0.4977587163448334,0.16458868980407715,0.005167657509446144
no_judge,1,489,when does closure of the ductus arteriosus occur,birth,After birth,True,False,0.40659789872976637,0.76,True,0.4977587163448334,0.16458868980407715,0.005167657509446144
no_judge,1,489,when does closure of the ductus arteriosus occur,birth,After birth,True,False,0.40659789872976637,0.76,True,0.4977587163448334,0.16458868980407715,0.005167657509446144
no_judge,1,546,when did the battle of badr take place,"Tuesday, 13 March 624 CE",624 CE,False,True,0.833063506104684,0.76,True,0.9545781016349792,0.005212415941059589,0.008694855496287346
no_judge,1,546,when did the battle of badr take place,"Tuesday, 13 March 624 CE",624 CE,False,True,0.833063506104684,0.76,True,0.9545781016349792,0.005212415941059589,0.008694855496287346
no_judge,1,546,when did the battle of badr take place,"Tuesday, 13 March 624 CE",624 CE,False,True,0.833063506104684,0.76,True,0.9545781016349792,0.005212415941059589,0.008694855496287346
no_judge,1,774,when did we first put a rover on mars,January 2004,2004,True,False,0.6648225858186683,0.76,True,0.7667309045791626,0.07587853074073792,0.038325101137161255
no_judge,1,774,when did we first put a rover on mars,January 2004,2004,True,False,0.6648225858186683,0.76,True,0.7667309045791626,0.07587853074073792,0.038325101137161255
no_judge,1,774,when did we first put a rover on mars,January 2004,2004,True,False,0.6648225858186683,0.76,True,0.7667309045791626,0.07587853074073792,0.038325101137161255
no_judge,1,315,where is the bread plate located in a formal setting,to the left of the dinner plate,On the left,False,True,0.78676585239009,0.76,True,0.9672970771789551,0.006129574030637741,0.0013985109981149435
no_judge,1,315,where is the bread plate located in a formal setting,to the left of the dinner plate,On the left,False,True,0.78676585239009,0.76,True,0.9672970771789551,0.006129574030637741,0.0013985109981149435
no_judge,1,315,where is the bread plate located in a formal setting,to the left of the dinner plate,On the left,False,True,0.78676585239009,0.76,True,0.9672970771789551,0.006129574030637741,0.0013985109981149435
no_judge,1,123,when is the president sworn into office (date and time of an odd or even year),at noon on the 20th day of January,January 20th,False,True,0.7929628086720186,0.76,False,0.9703647494316101,0.001509997178800404,0.00882042944431305
no_judge,1,123,when is the president sworn into office (date and time of an odd or even year),at noon on the 20th day of January,January 20th,False,True,0.7929628086720186,0.76,False,0.9703647494316101,0.001509997178800404,0.00882042944431305
no_judge,1,123,when is the president sworn into office (date and time of an odd or even year),at noon on the 20th day of January,January 20th,False,True,0.7929628086720186,0.76,False,0.9703647494316101,0.001509997178800404,0.00882042944431305
no_judge,1,798,what is the ultimate objective of financial management,Profit maximization,Profit,True,False,0.7145472504654511,0.76,True,0.8301138281822205,0.06644046306610107,0.020288918050937355
no_judge,1,798,what is the ultimate objective of financial management,Profit maximization,Profit,True,False,0.7145472504654511,0.76,True,0.8301138281822205,0.06644046306610107,0.020288918050937355
no_judge,1,97,when did martial law in the philippines end,81,1981,True,False,0.6586935549101327,0.76,True,0.9616141319274902,0.00491869542747736,0.01664404757320881
no_judge,1,97,when did martial law in the philippines end,81,1981,True,False,0.6586935549101327,0.76,True,0.9616141319274902,0.00491869542747736,0.01664404757320881
no_judge,1,97,when did martial law in the philippines end,81,1981,True,False,0.6586935549101327,0.76,True,0.9616141319274902,0.00491869542747736,0.01664404757320881
no_judge,1,505,where does prime rib come from on a cow,the primal rib,Rib,False,True,0.7758280027657746,0.76,False,0.936211347579956,0.01293603889644146,0.13214106857776642
no_judge,1,505,where does prime rib come from on a cow,the primal rib,Rib,False,True,0.7758280027657746,0.76,False,0.936211347579956,0.01293603889644146,0.13214106857776642
no_judge,1,505,where does prime rib come from on a cow,the primal rib,Rib,False,True,0.7758280027657746,0.76,False,0.936211347579956,0.01293603889644146,0.13214106857776642
no_judge,1,260,what is the genus of a bald eagle,Haliaeetus,genus: Haliaeetus,True,False,0.5711099036037921,0.76,True,0.5127941966056824,0.03965757042169571,0.008124658837914467
no_judge,1,260,what is the genus of a bald eagle,Haliaeetus,genus: Haliaeetus,True,False,0.5711099036037921,0.76,True,0.5127941966056824,0.03965757042169571,0.008124658837914467
no_judge,1,260,what is the genus of a bald eagle,Haliaeetus,genus: Haliaeetus,True,False,0.5711099036037921,0.76,True,0.5127941966056824,0.03965757042169571,0.008124658837914467
no_judge,1,708,a bond that the issuer has the right to pay off before its maturity date,callable,Callable bond,True,False,0.4195013768786642,0.76,True,0.1676049381494522,0.005663038697093725,0.008153102360665798
no_judge,1,708,a bond that the issuer has the right to pay off before its maturity date,callable,Callable bond,True,False,0.4195013768786642,0.76,True,0.1676049381494522,0.005663038697093725,0.008153102360665798
no_judge,1,708,a bond that the issuer has the right to pay off before its maturity date,callable,Callable bond,True,False,0.4195013768786642,0.76,True,0.1676049381494522,0.005663038697093725,0.008153102360665798
no_mnli,1,489,when does closure of the ductus arteriosus occur,birth,After birth,True,False,0.6920249031574436,0.73,True,0.4977587163448334,0.16458868980407715,0.005167657509446144
no_mnli,1,489,when does closure of the ductus arteriosus occur,birth,After birth,True,False,0.6920249031574436,0.73,True,0.4977587163448334,0.16458868980407715,0.005167657509446144
no_mnli,1,489,when does closure of the ductus arteriosus occur,birth,After birth,True,False,0.6920249031574436,0.73,True,0.4977587163448334,0.16458868980407715,0.005167657509446144
no_mnli,1,97,when did martial law in the philippines end,81,1981,True,False,0.46871734317392105,0.73,True,0.9616141319274902,0.00491869542747736,0.01664404757320881
no_mnli,1,97,when did martial law in the philippines end,81,1981,True,False,0.46871734317392105,0.73,True,0.9616141319274902,0.00491869542747736,0.01664404757320881
no_mnli,1,97,when did martial law in the philippines end,81,1981,True,False,0.46871734317392105,0.73,True,0.9616141319274902,0.00491869542747736,0.01664404757320881
no_selfcheck,1,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.7658238091772156,0.75,True,0.9142612814903259,0.02508704923093319,0.006020551081746817
no_selfcheck,1,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.7658238091772156,0.75,True,0.9142612814903259,0.02508704923093319,0.006020551081746817
no_selfcheck,1,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.7658238091772156,0.75,True,0.9142612814903259,0.02508704923093319,0.006020551081746817
no_selfcheck,1,489,when does closure of the ductus arteriosus occur,birth,After birth,True,False,0.4250036788207513,0.75,True,0.4977587163448334,0.16458868980407715,0.005167657509446144
no_selfcheck,1,489,when does closure of the ductus arteriosus occur,birth,After birth,True,False,0.4250036788207513,0.75,True,0.4977587163448334,0.16458868980407715,0.005167657509446144
no_selfcheck,1,489,when does closure of the ductus arteriosus occur,birth,After birth,True,False,0.4250036788207513,0.75,True,0.4977587163448334,0.16458868980407715,0.005167657509446144
no_selfcheck,1,546,when did the battle of badr take place,"Tuesday, 13 March 624 CE",624 CE,False,True,0.8080178245717275,0.75,True,0.9545781016349792,0.005212415941059589,0.008694855496287346
no_selfcheck,1,546,when did the battle of badr take place,"Tuesday, 13 March 624 CE",624 CE,False,True,0.8080178245717275,0.75,True,0.9545781016349792,0.005212415941059589,0.008694855496287346
no_selfcheck,1,546,when did the battle of badr take place,"Tuesday, 13 March 624 CE",624 CE,False,True,0.8080178245717275,0.75,True,0.9545781016349792,0.005212415941059589,0.008694855496287346
no_selfcheck,1,774,when did we first put a rover on mars,January 2004,2004,True,False,0.6601922312820401,0.75,True,0.7667309045791626,0.07587853074073792,0.038325101137161255
no_selfcheck,1,774,when did we first put a rover on mars,January 2004,2004,True,False,0.6601922312820401,0.75,True,0.7667309045791626,0.07587853074073792,0.038325101137161255
no_selfcheck,1,774,when did we first put a rover on mars,January 2004,2004,True,False,0.6601922312820401,0.75,True,0.7667309045791626,0.07587853074073792,0.038325101137161255
no_selfcheck,1,315,where is the bread plate located in a formal setting,to the left of the dinner plate,On the left,False,True,0.7660332683680786,0.75,True,0.9672970771789551,0.006129574030637741,0.0013985109981149435
no_selfcheck,1,315,where is the bread plate located in a formal setting,to the left of the dinner plate,On the left,False,True,0.7660332683680786,0.75,True,0.9672970771789551,0.006129574030637741,0.0013985109981149435
no_selfcheck,1,315,where is the bread plate located in a formal setting,to the left of the dinner plate,On the left,False,True,0.7660332683680786,0.75,True,0.9672970771789551,0.006129574030637741,0.0013985109981149435
no_selfcheck,1,798,what is the ultimate objective of financial management,Profit maximization,Profit,True,False,0.7025976476845918,0.75,True,0.8301138281822205,0.06644046306610107,0.020288918050937355
no_selfcheck,1,798,what is the ultimate objective of financial management,Profit maximization,Profit,True,False,0.7025976476845918,0.75,True,0.8301138281822205,0.06644046306610107,0.020288918050937355
no_selfcheck,1,97,when did martial law in the philippines end,81,1981,True,False,0.6539120830854194,0.75,True,0.9616141319274902,0.00491869542747736,0.01664404757320881
no_selfcheck,1,97,when did martial law in the philippines end,81,1981,True,False,0.6539120830854194,0.75,True,0.9616141319274902,0.00491869542747736,0.01664404757320881
no_selfcheck,1,97,when did martial law in the philippines end,81,1981,True,False,0.6539120830854194,0.75,True,0.9616141319274902,0.00491869542747736,0.01664404757320881
no_selfcheck,1,260,what is the genus of a bald eagle,Haliaeetus,genus: Haliaeetus,True,False,0.574341374842657,0.75,True,0.5127941966056824,0.03965757042169571,0.008124658837914467
no_selfcheck,1,260,what is the genus of a bald eagle,Haliaeetus,genus: Haliaeetus,True,False,0.574341374842657,0.75,True,0.5127941966056824,0.03965757042169571,0.008124658837914467
no_selfcheck,1,260,what is the genus of a bald eagle,Haliaeetus,genus: Haliaeetus,True,False,0.574341374842657,0.75,True,0.5127941966056824,0.03965757042169571,0.008124658837914467
no_selfcheck,1,708,a bond that the issuer has the right to pay off before its maturity date,callable,Callable bond,True,False,0.4403368344056179,0.75,True,0.1676049381494522,0.005663038697093725,0.008153102360665798
no_selfcheck,1,708,a bond that the issuer has the right to pay off before its maturity date,callable,Callable bond,True,False,0.4403368344056179,0.75,True,0.1676049381494522,0.005663038697093725,0.008153102360665798
no_selfcheck,1,708,a bond that the issuer has the right to pay off before its maturity date,callable,Callable bond,True,False,0.4403368344056179,0.75,True,0.1676049381494522,0.005663038697093725,0.008153102360665798
judge_only,1,470,when was beowulf most likely composed when did it's events probably take place,700–1000 AD,Circa 700,False,True,0.7973052483052016,0.79,True,0.8771657347679138,0.013473758473992348,0.023950292263180017
judge_only,1,470,when was beowulf most likely composed when did it's events probably take place,700–1000 AD,Circa 700,False,True,0.7973052483052016,0.79,True,0.8771657347679138,0.013473758473992348,0.023950292263180017
judge_only,1,510,who sings it's my party and i cry if i want to,Lesley Gore,Leslie Gore,False,True,0.7934649758040906,0.79,True,0.9229338765144348,0.0326751209795475,0.012629878707230091
judge_only,1,510,who sings it's my party and i cry if i want to,Lesley Gore,Leslie Gore,False,True,0.7934649758040906,0.79,True,0.9229338765144348,0.0326751209795475,0.012629878707230091
judge_only,1,510,who sings it's my party and i cry if i want to,Lesley Gore,Leslie Gore,False,True,0.7934649758040906,0.79,True,0.9229338765144348,0.0326751209795475,0.012629878707230091
judge_only,1,567,in which country were the two battles of el alamein fought,the Egyptian railway halt of El Alamein,Egypt,False,True,0.7934296168386936,0.79,True,0.8128756284713745,0.032851915806531906,0.010523504577577114
judge_only,1,567,in which country were the two battles of el alamein fought,the Egyptian railway halt of El Alamein,Egypt,False,True,0.7934296168386936,0.79,True,0.8128756284713745,0.032851915806531906,0.010523504577577114
judge_only,1,567,in which country were the two battles of el alamein fought,the Egyptian railway halt of El Alamein,Egypt,False,True,0.7934296168386936,0.79,True,0.8128756284713745,0.032851915806531906,0.010523504577577114
judge_only,1,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.7949825901538135,0.79,True,0.9142612814903259,0.02508704923093319,0.006020551081746817
judge_only,1,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.7949825901538135,0.79,True,0.9142612814903259,0.02508704923093319,0.006020551081746817
judge_only,1,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.7949825901538135,0.79,True,0.9142612814903259,0.02508704923093319,0.006020551081746817
judge_only,1,527,who was the governor general of india when country became independent,"Louis Mountbatten, 1st Earl Mountbatten of Burma",Lord Mountbatten,False,True,0.7954007156193257,0.79,True,0.8921631574630737,0.02299642190337181,0.0072336881421506405
judge_only,1,527,who was the governor general of india when country became independent,"Louis Mountbatten, 1st Earl Mountbatten of Burma",Lord Mountbatten,False,True,0.7954007156193257,0.79,True,0.8921631574630737,0.02299642190337181,0.0072336881421506405
judge_only,1,527,who was the governor general of india when country became independent,"Louis Mountbatten, 1st Earl Mountbatten of Burma",Lord Mountbatten,False,True,0.7954007156193257,0.79,True,0.8921631574630737,0.02299642190337181,0.0072336881421506405
judge_only,1,489,when does closure of the ductus arteriosus occur,birth,After birth,True,False,0.7670822620391846,0.79,True,0.4977587163448334,0.16458868980407715,0.005167657509446144
judge_only,1,489,when does closure of the ductus arteriosus occur,birth,After birth,True,False,0.7670822620391846,0.79,True,0.4977587163448334,0.16458868980407715,0.005167657509446144
judge_only,1,489,when does closure of the ductus arteriosus occur,birth,After birth,True,False,0.7670822620391846,0.79,True,0.4977587163448334,0.16458868980407715,0.005167657509446144
judge_only,1,547,when did the united states acquired puerto rico,after the Spanish–American War in the 1898 Treaty of Paris,1898,False,True,0.7947408847510815,0.79,True,0.8670563697814941,0.026295576244592667,0.025945279747247696
judge_only,1,547,when did the united states acquired puerto rico,after the Spanish–American War in the 1898 Treaty of Paris,1898,False,True,0.7947408847510815,0.79,True,0.8670563697814941,0.026295576244592667,0.025945279747247696
judge_only,1,547,when did the united states acquired puerto rico,after the Spanish–American War in the 1898 Treaty of Paris,1898,False,True,0.7947408847510815,0.79,True,0.8670563697814941,0.026295576244592667,0.025945279747247696
judge_only,1,495,when was the first season of when calls the heart,"January 11, 2014",2014,False,True,0.7948626633733511,0.79,True,0.8288013935089111,0.025686683133244514,0.02672799490392208
judge_only,1,495,when was the first season of when calls the heart,"January 11, 2014",2014,False,True,0.7948626633733511,0.79,True,0.8288013935089111,0.025686683133244514,0.02672799490392208
judge_only,1,495,when was the first season of when calls the heart,"January 11, 2014",2014,False,True,0.7948626633733511,0.79,True,0.8288013935089111,0.025686683133244514,0.02672799490392208
judge_only,1,14,how many seasons of from dusk till dawn are there,third season,3,False,True,0.7958435438573361,0.79,True,0.8650137186050415,0.02078228071331978,0.015133385546505451
judge_only,1,14,how many seasons of from dusk till dawn are there,third season,3,False,True,0.7958435438573361,0.79,True,0.8650137186050415,0.02078228071331978,0.015133385546505451
judge_only,1,14,how many seasons of from dusk till dawn are there,third season,3,False,True,0.7958435438573361,0.79,True,0.8650137186050415,0.02078228071331978,0.015133385546505451
judge_only,1,546,when did the battle of badr take place,"Tuesday, 13 March 624 CE",624 CE,False,True,0.7989575168117882,0.79,True,0.9545781016349792,0.005212415941059589,0.008694855496287346
judge_only,1,546,when did the battle of badr take place,"Tuesday, 13 March 624 CE",624 CE,False,True,0.7989575168117882,0.79,True,0.9545781016349792,0.005212415941059589,0.008694855496287346
judge_only,1,546,when did the battle of badr take place,"Tuesday, 13 March 624 CE",624 CE,False,True,0.7989575168117882,0.79,True,0.9545781016349792,0.005212415941059589,0.008694855496287346
judge_only,1,774,when did we first put a rover on mars,January 2004,2004,True,False,0.7848242938518525,0.79,True,0.7667309045791626,0.07587853074073792,0.038325101137161255
judge_only,1,774,when did we first put a rover on mars,January 2004,2004,True,False,0.7848242938518525,0.79,True,0.7667309045791626,0.07587853074073792,0.038325101137161255
judge_only,1,774,when did we first put a rover on mars,January 2004,2004,True,False,0.7848242938518525,0.79,True,0.7667309045791626,0.07587853074073792,0.038325101137161255
judge_only,1,749,who is buried in the tomb of the unknown soldiers,U.S. service members who have died without their remains being identified,,False,True,0.8,0.79,True,0.0,0.0,0.0
judge_only,1,315,where is the bread plate located in a formal setting,to the left of the dinner plate,On the left,False,True,0.7987740851938725,0.79,True,0.9672970771789551,0.006129574030637741,0.0013985109981149435
judge_only,1,315,where is the bread plate located in a formal setting,to the left of the dinner plate,On the left,False,True,0.7987740851938725,0.79,True,0.9672970771789551,0.006129574030637741,0.0013985109981149435
judge_only,1,315,where is the bread plate located in a formal setting,to the left of the dinner plate,On the left,False,True,0.7987740851938725,0.79,True,0.9672970771789551,0.006129574030637741,0.0013985109981149435
judge_only,1,591,who did the united states win its independence from,the British Empire,Great Britain,False,True,0.7976455627009273,0.79,True,0.8285126090049744,0.011772186495363712,0.037251755595207214
judge_only,1,591,who did the united states win its independence from,the British Empire,Great Britain,False,True,0.7976455627009273,0.79,True,0.8285126090049744,0.011772186495363712,0.037251755595207214
judge_only,1,591,who did the united states win its independence from,the British Empire,Great Britain,False,True,0.7976455627009273,0.79,True,0.8285126090049744,0.011772186495363712,0.037251755595207214
judge_only,1,798,what is the ultimate objective of financial management,Profit maximization,Profit,True,False,0.7867119073867799,0.79,True,0.8301138281822205,0.06644046306610107,0.020288918050937355
judge_only,1,798,what is the ultimate objective of financial management,Profit maximization,Profit,True,False,0.7867119073867799,0.79,True,0.8301138281822205,0.06644046306610107,0.020288918050937355
judge_only,1,395,who sang the end of the world as we know it,R.E.M.,REM,True,False,0.7849523097276688,0.79,True,0.8302835822105408,0.07523845136165619,0.060371581465005875
judge_only,1,395,who sang the end of the world as we know it,R.E.M.,REM,True,False,0.7849523097276688,0.79,True,0.8302835822105408,0.07523845136165619,0.060371581465005875
judge_only,1,395,who sang the end of the world as we know it,R.E.M.,REM,True,False,0.7849523097276688,0.79,True,0.8302835822105408,0.07523845136165619,0.060371581465005875
judge_only,1,172,papayas were suffering from what pathogen on the big island of hawaii,Papaya ringspot virus (PRSV),Papaya Ringspot Virus,True,False,0.7875087551772595,0.79,True,0.8960593938827515,0.062456224113702774,0.03054133430123329
judge_only,1,172,papayas were suffering from what pathogen on the big island of hawaii,Papaya ringspot virus (PRSV),Papaya Ringspot Virus,True,False,0.7875087551772595,0.79,True,0.8960593938827515,0.062456224113702774,0.03054133430123329
judge_only,1,172,papayas were suffering from what pathogen on the big island of hawaii,Papaya ringspot virus (PRSV),Papaya Ringspot Virus,True,False,0.7875087551772595,0.79,True,0.8960593938827515,0.062456224113702774,0.03054133430123329
full,2,304,where did the rulers of the qing dynasty originate,Manchuria,Manchu,True,False,0.47268029734492306,0.77,True,0.7548765540122986,0.14094004034996033,0.03691616654396057
full,2,304,where did the rulers of the qing dynasty originate,Manchuria,Manchu,True,False,0.47268029734492306,0.77,True,0.7548765540122986,0.14094004034996033,0.03691616654396057
full,2,304,where did the rulers of the qing dynasty originate,Manchuria,Manchu,True,False,0.47268029734492306,0.77,True,0.7548765540122986,0.14094004034996033,0.03691616654396057
full,2,799,india's first arctic research station set up in 2008 what is the name,Himadri Station,Himadri,True,False,0.703591749916474,0.77,True,0.8458517789840698,0.06934938579797745,0.3146927375346422
full,2,799,india's first arctic research station set up in 2008 what is the name,Himadri Station,Himadri,True,False,0.703591749916474,0.77,True,0.8458517789840698,0.06934938579797745,0.3146927375346422
full,2,517,what is the number of cities in texas,961,9,True,False,0.0,0.77,False,0.022064408287405968,0.9655041694641113,0.06452205777168274
full,2,517,what is the number of cities in texas,961,9,True,False,0.0,0.77,False,0.022064408287405968,0.9655041694641113,0.06452205777168274
full,2,517,what is the number of cities in texas,961,9,True,False,0.0,0.77,False,0.022064408287405968,0.9655041694641113,0.06452205777168274
full,2,99,what is the source of electrons during photosynthesis,"suitable substances, such as water",Water,False,True,0.779903533711719,0.77,True,0.9753326773643494,0.0019799498841166496,0.004320524632930756
full,2,99,what is the source of electrons during photosynthesis,"suitable substances, such as water",Water,False,True,0.779903533711719,0.77,True,0.9753326773643494,0.0019799498841166496,0.004320524632930756
full,2,99,what is the source of electrons during photosynthesis,"suitable substances, such as water",Water,False,True,0.779903533711719,0.77,True,0.9753326773643494,0.0019799498841166496,0.004320524632930756
full,2,97,when did martial law in the philippines end,81,1981,True,False,0.686758096111007,0.77,True,0.9616141319274902,0.00491869542747736,0.01664404757320881
full,2,97,when did martial law in the philippines end,81,1981,True,False,0.686758096111007,0.77,True,0.9616141319274902,0.00491869542747736,0.01664404757320881
